3CenA,
3CenB,
HD175191,14.32
HD175511,2.788113137
HD175744,3.025747544
HD175754,0.452906597
HD175869,2.722079617
HD176254,1.65952339
HD176301,2.746296424
HD176304,1.054303516
HD176437,4.256918322
HD176871,4.103751571
HD177003,5.580789785
HD177347,2.037666106
HD177724,42.51033361
HD177756,27.06026133
HD177756,27.06026133
HD177817,3.818680389
HD178065,3.483838672
HD178125,4.67
HD178175,1.954992191
HD178175,1.954992191
HD178175,1.954992191
HD178329,2.566086801
HD178475,3.585793239
HD178540,3.411361018
HD178568,4.914011492
HD179343,1.26
HD179343,1.26
HD179583,6.420113151
HD179588,5.634218617
HD180126,8.025063075
HD180587,2.364939098
HD181751,5.415955947
HD182255,9.05750881
HD182519,1.26938948
HD182519,1.26938948
HD182519,1.26938948
HD182519,1.26938948
HD182519,1.26938948
HD182550,0.882170123
HD182568,3.565650721
HD183035,2.541605014
HD183656,3.67048255
HD183656,3.67048255
HD183656,3.67048255
HD183656,3.67048255
HD184171,4.414592437
HD184606,5.865130762
HD184927,1.529213805
HD184927,1.529213805
HD184927,1.529213805
HD184927,1.529213805
HD184930,4.664337804
HD184961,3.654775377
HD186485,1.674699311
HD186637,2.209237569
HD186882,19.77
HD187640,1.666939222
HD187811,5.796576648
HD187851,1.313485099
HD187961,2.043480781
HD189090,7.470993458
HD189236,0.973313651
HD189847,2.620029054
HD189944,3.646635898
HD189957,0.483249973
HD190066,0.590658536
HD190150,1.816867714
HD190603,0.339152999
HD191263,2.104730063
HD191610,5.294736351
HD191692,12.89365424
HD192987,2.278872678
HD193220,1.116500589
HD193322,
HD193911,2.793231065
HD193964,8.004967544
HD194335,2.655637478
HD194335,2.655637478
HD195340,2.005110941
HD195341,1.715682554
HD195358,1.727244257
HD195775,1.942115395
HD195810,9.079278107
HD196740,5.874023568
HD196867,14.96479137
HD197345,2.31
HD198183,4.988496553
HD198478,0.849573991
HD198667,3.983386598
HD198846,5.003141654
HD199081,6.688008485
HD200120,2.508772955
HD200310,7.767940218
HD200775,2.770663849
HD201184,16.62752051
HD201522,2.193623719
HD201836,1.378671193
HD202124,1.092786132
HD202214,2.819962744
HD203064,1.702636481
HD204172,0.51853223
HD204722,1.234257333
HD204722,1.234257333
HD204860,1.49566689
HD205021,6.229845974
HD205021,6.229845974
HD205021,6.229845974
HD205021,6.229845974
HD205329,1.602335856
HD205637,6.549513851
HD206135,1.02121408
HD206165,15.13171448
HD206183,0.956621969
HD206672,3.120618168
HD207330,3.061005155
HD208501,0.976745659
HD209339,1.183607335
HD209409,6.920470397
HD209481,0.908064931
HD209819,18.15201376
HD209975,1.164795129
HD210129,4.66404923
HD210419,6.75
HD210809,0.231293767
HD210839,1.65
HD212044,0.682543415
HD212076,2.01
HD212097,5.78139134
HD212120,6.22478988
HD212571,3.496639413
HD212593,1.757699026
HD212666,1.185419124
HD212666,1.185419124
HD212666,1.185419124
HD212666,1.185419124
HD212666,1.185419124
HD212666,1.185419124
HD212666,1.185419124
HD212666,1.185419124
HD212666,1.185419124
HD212666,1.185419124
HD212666,1.185419124
HD212666,1.185419124
HD212666,1.185419124
HD213420,3.404041315
HD213998,19.45163951
HD214168,1.669271718
HD214432,1.971934087
HD214680,2.787612618
HD214748,8.098078862
HD214923,14.27774223
HD214993,3.113084186
HD216735,1.418725814
HD216956,129.81
HD217675,9.21251027
HD217891,7.706475629
HD218376,2.67286414
HD218700,5.196526295
HD219523,2.481693014
HD219688,10.82801808
HD221188,1.183685791
HD221253,5.685204941
HD222173,7.899863273
HD222439,8.14475146
HD222847,8.758772011
HD224572,3.424620459
HD224990,5.495255354
HD225132,10.59305642
HD229239,0.597011787
HD230246,1.378163957
HD236689,0.339224365
HD280006,0.538632532
HD280849,0.629572235
MWC005,
TYC4056_415_1,
